datetime,longitude,latitude,data_gap_minutes,day_count,x,y,u,v,speed,speed_flag,bearing
2019-10-15 00:00:00,137.64562,84.75821,60.0,18.0,-394295.11379345495,-432499.3204179603,0.0032501153471119256,-0.01859439908047346,0.0188763059663019,False,170.08542849699944
2019-10-15 01:00:00,137.65069,84.75758,60.0,19.0,-394304.190365634,-432586.1553962068,0.021185270620787996,-0.02370724939436243,0.031793857348905004,False,138.21539122696345
2019-10-15 02:00:00,137.66055,84.75668,60.0,20.0,-394297.36992691027,-432728.2250726744,0.029433138497394453,-0.030370932227144373,0.04229306286085935,False,135.8983873274799
2019-10-15 03:00:00,137.67143,84.75562,60.0,21.0,-394294.82647073694,-432890.52144162863,0.02745051070974855,-0.032851041268835875,0.04281029608251708,False,140.11768394730183
2019-10-15 04:00:00,137.67989,84.75456,60.0,22.0,-394310.52604256145,-433036.178310397,0.016125996815542946,-0.031766545210328415,0.03562528832016298,False,153.08578839019356
2019-10-15 05:00:00,137.68279,84.75357,60.0,23.0,-394362.967623633,-433137.8069006141,-0.002032073076302149,-0.0254124727687184,0.02549358925707179,False,184.57184955249932
2019-10-15 06:00:00,137.67846,84.75292,60.0,24.0,-394444.52618367155,-433161.6214263277,-0.02205453413428362,-0.01347974904358939,0.025847748647772603,False,238.5666927706577
2019-10-15 07:00:00,137.66726,84.7527,60.0,24.0,-394545.7210855905,-433102.6530545491,-0.03629822847329188,0.0012406395950485469,0.03631942423695755,False,271.9575542659104
2019-10-15 08:00:00,137.6529,84.753,60.0,24.0,-394631.7106646288,-432979.0176366751,-0.040613394166401626,0.01627021612876376,0.04375120248167117,False,291.8316352945951
2019-10-15 09:00:00,137.63866,84.75375,60.0,24.0,-394682.92789872305,-432819.09575000237,-0.03559674349174449,0.028510640866197205,0.045606850251013034,False,308.6924227750358
2019-10-15 10:00:00,137.62783,84.75484,60.0,24.0,-394682.7745935067,-432654.64302812546,-0.023652026211838706,0.03548365371645443,0.042643968213508875,False,326.3141168104104
2019-10-15 11:00:00,137.622,84.75604,60.0,24.0,-394636.5579371435,-432515.5808695124,-0.007751309346639977,0.035794193615757086,0.03662385961623397,False,347.7811449526663
2019-10-15 12:00:00,137.62237,84.75715,60.0,24.0,-394550.294904267,-432426.64633593475,0.00675349026435355,0.030216481963697694,0.030961999499599283,False,12.598747256520596
2019-10-15 13:00:00,137.62676,84.75799,60.0,24.0,-394454.00005751895,-432387.6402629889,0.01215926865956471,0.01983423745671801,0.023264668272402863,False,31.51014721115041
2019-10-15 14:00:00,137.63094,84.75843,60.0,24.0,-394389.37247982796,-432380.1479142714,0.010384911794362572,0.0074377545755054415,0.012773667684034332,False,54.3894672094184
2019-10-15 15:00:00,137.63408,84.75847,60.0,24.0,-394362.6687568664,-432398.46381807275,0.0004396331304488072,-0.00294417153920367,0.0029768142941146206,False,171.50716234997833
2019-10-15 16:00:00,137.63125,84.75824,60.0,24.0,-394401.3183068893,-432397.9432339328,-0.018216639679807852,-0.008211483227114624,0.019981852216777472,False,245.73565908823343
2019-10-15 17:00:00,137.62124,84.75794,60.0,24.0,-394499.4153840326,-432353.75648323295,-0.039285968217226006,-0.007745128650287319,0.04004215674229341,False,258.8473060706498
2019-10-15 18:00:00,137.60356,84.75774,60.0,24.0,-394647.8548711121,-432248.48204474826,-0.05842608794203971,-0.002476314986303532,0.05847854211693679,False,267.57304423957004
2019-10-15 19:00:00,137.58006,84.75778,60.0,24.0,-394822.0990508443,-432083.28547374543,-0.07115100527832105,0.006819982518646829,0.07147711321584216,False,275.4752010416722
2019-10-15 20:00:00,137.55341,84.75818,60.0,24.0,-394992.912399622,-431866.6644093576,-0.07499033230956165,0.01812946772118226,0.07715068074717082,False,283.59090285071443
2019-10-15 21:00:00,137.5272,84.75895,60.0,24.0,-395132.42084842926,-431622.5644544676,-0.06893885687643253,0.026495045183661192,0.07385494842401216,False,291.02310203488526
2019-10-15 22:00:00,137.50481,84.75989,60.0,24.0,-395230.214634443,-431390.7949966476,-0.05552552000060669,0.02990364253559765,0.06306592747462435,False,298.3049837978251
2019-10-15 23:00:00,137.48805,84.76088,60.0,24.0,-395281.74956434045,-431193.7466054464,-0.03930849238667358,0.02758006275977927,0.0480189278883498,False,305.0546956825211
2019-10-16 00:00:00,137.47709,84.76167,60.0,24.0,-395304.65298794024,-431053.16723210894,-0.026428594504809153,0.01874884689384184,0.032403547141452764,False,305.35246921168323
2019-10-16 01:00:00,137.46941,84.76209,60.0,24.0,-395330.75275899423,-430965.64539624954,-0.02618464623039302,0.007748482092390707,0.027307044383216114,False,286.4843814235238
2019-10-16 02:00:00,137.45862,84.76217,60.0,24.0,-395405.8709544458,-430884.6124982625,-0.03629285756858832,-0.00387261256283733,0.036498885442649946,False,263.9093264546593
2019-10-16 03:00:00,137.44381,84.76184,60.0,24.0,-395542.1342958835,-430809.51254229154,-0.05383382390548375,-0.015956483980122716,0.05614881991007956,False,253.49004095150906
2019-10-16 04:00:00,137.42065,84.76114,60.0,24.0,-395769.0846600182,-430707.09840725193,-0.08313587809954151,-0.024319059636092627,0.08661980656273514,False,253.69464953647466
2019-10-16 05:00:00,137.38518,84.76027,60.0,24.0,-396101.36469827057,-430533.4393550206,-0.12207619234720643,-0.02570644772886687,0.12475342958343512,False,258.1085570313891
2019-10-16 06:00:00,137.33457,84.75948,60.0,24.0,-396541.23803403066,-430248.2010700212,-0.15838859291561028,-0.02307388045861311,0.1600604583437311,False,261.7115177530882
2019-10-16 07:00:00,137.27351,84.75878,60.0,24.0,-397052.5165004407,-429882.7340683607,-0.17450076366937178,-0.01347972746254611,0.175020626137774,False,265.58282299152626
2019-10-16 08:00:00,137.21155,84.75861,60.0,24.0,-397530.0458457574,-429467.0267142167,-0.17052068474032056,0.002628716650437457,0.1705409454516307,False,270.8831916226982
2019-10-16 09:00:00,137.1533,84.75895,60.0,24.0,-397940.6638748576,-429034.8426254317,-0.15420021673647985,0.016879631632215786,0.1551213357524253,False,276.2470484776809
2019-10-16 10:00:00,137.10284,84.7597,60.0,24.0,-398261.4006920706,-428622.9137087148,-0.12895226611693306,0.02509149538473402,0.13137073523937684,False,281.01100882014384
2019-10-16 11:00:00,137.06238,84.76057,60.0,24.0,-398497.8576499178,-428270.5103561645,-0.10014887238977652,0.021374829528984056,0.10240449198319804,False,282.0479030105598
2019-10-16 12:00:00,137.03222,84.76108,60.0,24.0,-398684.4582703452,-428019.04967141716,-0.07634575073753322,0.0065038069336427334,0.07662227587528089,False,274.8692056080456
2019-10-16 13:00:00,137.00854,84.76099,60.0,24.0,-398868.16883080365,-427861.583861619,-0.0630739742668456,-0.013017833357880145,0.06440334009310572,False,258.33846916992525
2019-10-16 14:00:00,136.98774,84.76024,60.0,24.0,-399080.5483964818,-427777.9396203401,-0.06088412314309872,-0.030060620174894005,0.06790079039453999,False,243.722836083745
2019-10-16 15:00:00,136.96561,84.75905,60.0,24.0,-399336.3484011766,-427720.81060920877,-0.06618923277107934,-0.04276625263560348,0.0788033431988541,False,237.13264910990654
2019-10-16 16:00:00,136.94108,84.75748,60.0,24.0,-399639.0230157146,-427677.7858199463,-0.07359917753424101,-0.04818923725510877,0.08797182231229435,False,236.7851301539684
2019-10-16 17:00:00,136.91374,84.75594,60.0,24.0,-399960.4198556174,-427612.52057181834,-0.08619483006111006,-0.043227899561302865,0.0964271747472969,False,243.36560188045664
2019-10-16 18:00:00,136.88035,84.75469,60.0,24.0,-400304.8736518606,-427481.16023695667,-0.10461266691291488,-0.033309001094751066,0.10978752038625612,False,252.33836175369512
2019-10-16 19:00:00,136.84005,84.75379,60.0,24.0,-400674.13577385666,-427272.7373453284,-0.11695003385560936,-0.018127913134365438,0.11834665881821621,False,261.1889522663708
2019-10-16 20:00:00,136.79798,84.75352,60.0,24.0,-401008.3785663691,-427000.38135620544,-0.1171846107362868,-0.0009313755013398914,0.11718831193314272,False,269.54462653912765
2019-10-16 21:00:00,136.75752,84.75373,60.0,24.0,-401293.75820490555,-426700.0315129302,-0.1096414004560261,0.013322578020834884,0.11044785094821861,False,276.9280730865406
2019-10-16 22:00:00,136.72076,84.75438,60.0,24.0,-401517.72343113984,-426389.68514956976,-0.09401506705472432,0.02230751722866789,0.09662534945971281,False,283.348067805598
