datetime,x,y,sigma_x_regrid,longitude,latitude,u,v,speed,speed_flag,bearing
2019-10-07 01:30:00,-394895.61725,-395114.7822,0.0,135.01589501396285,84.99692303609605,,,,False,
2019-10-07 02:00:00,-394813.54207,-395261.38574,5.820766091346741e-11,135.03247736198338,84.99651349026405,0.09242605087494724,-0.028167251337809618,0.0966228178447807,False,106.94883399514583
2019-10-07 02:30:00,-394731.86707,-395421.66986,5.820766091346741e-11,135.0500191123316,84.996014218603,0.09751336494989638,-0.03373446989890093,0.10318367508095228,False,109.08291528885263
2019-10-07 03:00:00,-394650.8959,-395595.34632,0.0,135.06847612094847,84.99542505078415,0.09995539693558901,-0.03992565821618804,0.10763428617567462,False,111.7734843207437
2019-10-07 03:30:00,-394578.63085,-395777.56601,1.7462298274040222e-10,135.08691507975655,84.99472605094533,0.10110539989518469,-0.044906031357431805,0.11062935207366922,False,113.94843194461788
2019-10-07 04:00:00,-394507.272,-395966.8133,5.820766091346741e-11,135.10579152819452,84.9939761821647,0.10304680424666307,-0.04956256375802498,0.11434636676221238,False,115.68622278111127
2019-10-07 04:30:00,-394441.76514,-396165.79399,8.231806349783991e-11,135.1249411533597,84.99312694715286,0.10409406340626273,-0.05512711836767237,0.11779037828256775,False,117.90522258370049
2019-10-07 05:00:00,-394381.73897,-396371.85148,1.1641532182693481e-10,135.14419764666914,84.99219754671334,0.10576864818634053,-0.05948630436860698,0.12134919590421861,False,119.35423083588626
2019-10-07 05:30:00,-394322.89119,-396586.16658,5.820766091346741e-11,135.1639578817381,84.99120765345639,0.10535420994937322,-0.0619591937925939,0.12222295712952137,False,120.45994027469601
2019-10-07 06:00:00,-394270.05496,-396797.44402,8.231806349783991e-11,135.18305420688645,84.99019850108714,0.10226098717849957,-0.0669147048786413,0.12220837625840922,False,123.19881914604753
2019-10-07 06:30:00,-394231.53882,-397016.52792,1.1641532182693481e-10,135.20166553220312,84.98904871543465,0.10098901962954623,-0.0691111419282383,0.12237292194093419,False,124.38551944835831
2019-10-07 07:00:00,-394187.38358,-397230.16004,1.3015628661377063e-10,135.22028497037869,84.98796868154419,0.10008361166544545,-0.0703323443534069,0.12232484615255355,False,125.09708909789589
2019-10-07 07:30:00,-394154.13716,-397450.04174,5.820766091346741e-11,135.23855398435825,84.98677950372141,0.09531917310303169,-0.07436771253305197,0.12089789670810809,False,127.96124029547695
2019-10-07 08:00:00,-394132.25188,-397661.88653,0.0,135.255409606237,84.98556929856731,0.09199920691393305,-0.07408890865521539,0.11812290403860515,False,128.84522899237243
2019-10-07 08:30:00,-394106.66075,-397872.62562,1.8406878575731415e-10,135.27244685596463,84.98438907235297,0.09271074648392488,-0.0725152379743974,0.11770192119116017,False,128.0313259043014
2019-10-07 09:00:00,-394078.84312,-398082.23401,1.7462298274040222e-10,135.28955657578678,84.98322964224639,0.09392128731380285,-0.07190606676877288,0.11828647703282538,False,127.43764128613839
2019-10-07 09:30:00,-394048.48656,-398294.46454,0.0,135.30703155646248,84.98206906163193,0.09784305331562929,-0.07192805662976888,0.12143684948424968,False,126.32098545831775
2019-10-07 10:00:00,-394010.55941,-398514.04099,0.0,135.32557690989486,84.9809089010884,0.1076586839111896,-0.07279934445901767,0.12996205898319763,False,124.06675575935219
2019-10-07 10:30:00,-393957.14029,-398753.32403,1.3015628661377063e-10,135.34665586656448,84.97972016046636,0.12150439597534345,-0.07960562347137107,0.1452596761995522,False,123.23147849084307
2019-10-07 11:00:00,-393900.80712,-399025.32885,1.3015628661377063e-10,135.37028591450846,84.97834038781109,0.13572399342295857,-0.08182859270257643,0.15848318830197558,False,121.08595991703919
2019-10-07 11:30:00,-393816.36885,-399306.22429,5.820766091346741e-11,135.39658499990793,84.97707990836028,0.1491086206901806,-0.08087650128249171,0.16963015422920844,False,118.47539987170359
2019-10-07 12:00:00,-393723.0684,-399609.55914,1.3015628661377063e-10,135.42512418432847,84.97573086078572,0.15628398408543942,-0.08581040395082501,0.1782922014778595,False,118.76974298906111
2019-10-07 12:30:00,-393632.40476,-399921.14795,1.3015628661377063e-10,135.4540473662369,84.97431126743595,0.1556591548183826,-0.08803973579243016,0.17883167380856813,False,119.49219862532459
